Lawyer ID,Rating,Specialization,Experience Date,Location,Budget
7152,3.53,Family Law,2022,Chagancherry Court,1424.0
7153,4.28,Personal Injury,2022,Chagancherry Court,1665.0
7172,1.94,Criminal Law,2022,Chagancherry Court,1726.0
7180,1.06,Personal Injury,2022,High Court,1377.0
7233,1.26,Immigration Law,2022,Kanjirapally Munsiff court,1948.0
7248,4.81,Family Law,2022,High Court,1916.0
7261,1.36,Family Law,2022,Kottayam Distict Court,1288.0
7289,3.75,Corporate Law,2022,Chanagancherry Munsiff court,1040.0
7291,1.37,Criminal Law,2022,Kottayam Distict Court,1190.0
7302,4.75,Immigration Law,2022,Kanjirapally Court,1829.0
7305,2.26,Immigration Law,2022,Chanagancherry Munsiff court,1546.0
7309,4.76,Family Law,2022,Kanjirapally Court,1711.0
7312,2.33,Corporate Law,2022,Kottayam Distict Court,1688.0
7320,4.07,Immigration Law,2022,Kanjirapally Munsiff court,1992.0
7330,1.63,Personal Injury,2022,Kanjirapally Munsiff court,1648.0
7332,2.04,Immigration Law,2022,Kanjirapally Munsiff court,1601.0
7336,2.66,Criminal Law,2022,High Court,1948.0
7364,3.73,Personal Injury,2022,Chagancherry Court,1384.0
7367,4.83,Personal Injury,2022,High Court,1071.0
7368,2.1,Personal Injury,2022,High Court,1305.0
7393,2.12,Personal Injury,2022,Chanagancherry Munsiff court,1916.0
7395,3.78,Corporate Law,2022,Kanjirapally Court,1136.0
7407,2.81,Criminal Law,2022,Kanjirapally Court,1362.0
7420,4.77,Immigration Law,2022,Kanjirapally Court,1013.0
7423,4.18,Criminal Law,2022,Kanjirapally Munsiff court,1567.0
7437,2.58,Personal Injury,2022,Kanjirapally Munsiff court,1881.0
7438,2.75,Immigration Law,2022,High Court,1133.0
7442,1.73,Criminal Law,2022,High Court,1571.0
7445,4.76,Personal Injury,2022,Kanjirapally Court,1284.0
7446,3.85,Criminal Law,2022,Kanjirapally Court,1206.0
7452,2.8,Criminal Law,2022,Chanagancherry Munsiff court,1209.0
7466,2.28,Corporate Law,2022,Chagancherry Court,1647.0
7468,1.02,Corporate Law,2022,Chanagancherry Munsiff court,1089.0
7476,1.24,Corporate Law,2022,Kottayam Distict Court,1234.0
7486,2.89,Personal Injury,2022,Kottayam Distict Court,1250.0
7489,3.47,Immigration Law,2022,High Court,1228.0
7493,1.16,Criminal Law,2022,Chanagancherry Munsiff court,1461.0
7501,1.91,Personal Injury,2022,Kottayam Distict Court,1980.0
7503,1.03,Criminal Law,2022,Chanagancherry Munsiff court,1026.0
7507,4.88,Personal Injury,2022,Chanagancherry Munsiff court,1821.0
7508,4.09,Immigration Law,2022,Chanagancherry Munsiff court,1249.0
7514,4.0,Personal Injury,2022,High Court,1751.0
7515,3.15,Personal Injury,2022,Kanjirapally Munsiff court,1868.0
7517,2.42,Criminal Law,2022,Kanjirapally Munsiff court,1024.0
7520,2.09,Criminal Law,2022,Chagancherry Court,1667.0
7527,2.87,Criminal Law,2022,High Court,1664.0
7562,2.74,Corporate Law,2022,Chagancherry Court,1251.0
7564,4.85,Corporate Law,2022,Chagancherry Court,1674.0
7565,3.99,Criminal Law,2022,Kanjirapally Court,1651.0
7567,2.11,Personal Injury,2022,Chagancherry Court,1870.0
7577,1.98,Immigration Law,2022,Kottayam Distict Court,1373.0
7621,2.56,Immigration Law,2022,Kanjirapally Munsiff court,1584.0
7628,3.47,Criminal Law,2022,Chagancherry Court,1717.0
7632,1.19,Personal Injury,2022,Kanjirapally Munsiff court,1037.0
7664,4.25,Criminal Law,2022,Kanjirapally Munsiff court,1491.0
7667,1.18,Corporate Law,2022,Kanjirapally Munsiff court,1811.0
7679,1.07,Family Law,2022,Kanjirapally Court,1590.0
7681,4.78,Immigration Law,2022,Kanjirapally Munsiff court,1564.0
7685,4.29,Immigration Law,2022,Chagancherry Court,1719.0
7697,2.56,Corporate Law,2022,Kottayam Distict Court,1987.0
7698,4.61,Family Law,2022,Kanjirapally Munsiff court,1756.0
7700,1.62,Corporate Law,2022,Kottayam Distict Court,1810.0
7711,4.3,Personal Injury,2022,Kanjirapally Court,1154.0
7715,1.88,Personal Injury,2022,Kanjirapally Court,1919.0
7722,3.1,Immigration Law,2022,Kottayam Distict Court,1745.0
7737,1.71,Criminal Law,2022,High Court,1667.0
7749,4.2,Corporate Law,2022,Chanagancherry Munsiff court,1213.0
7750,1.79,Immigration Law,2022,Chanagancherry Munsiff court,1097.0
7762,1.29,Criminal Law,2022,Chagancherry Court,1030.0
7769,2.49,Criminal Law,2022,Kottayam Distict Court,1201.0
7771,4.83,Corporate Law,2022,High Court,1175.0
7776,4.6,Personal Injury,2022,Kanjirapally Court,1095.0
7777,1.69,Criminal Law,2022,Chagancherry Court,1669.0
7811,4.57,Family Law,2022,Chanagancherry Munsiff court,1318.0
7825,1.27,Family Law,2022,High Court,1064.0
7836,1.44,Family Law,2022,Chagancherry Court,1929.0
7847,4.33,Family Law,2022,Kanjirapally Court,1029.0
7868,1.03,Personal Injury,2022,Chanagancherry Munsiff court,1824.0
7874,2.02,Criminal Law,2022,Kottayam Distict Court,1771.0
7902,1.33,Family Law,2022,Chagancherry Court,1649.0
7914,3.34,Family Law,2022,Kanjirapally Court,1475.0
7927,2.04,Immigration Law,2022,Chagancherry Court,1151.0
7930,1.89,Personal Injury,2022,Kottayam Distict Court,1772.0
7937,2.12,Immigration Law,2022,High Court,1100.0
7956,2.26,Corporate Law,2022,Kanjirapally Munsiff court,1172.0
7968,3.57,Corporate Law,2022,Kottayam Distict Court,1020.0
7969,4.38,Criminal Law,2022,Kanjirapally Court,1228.0
7974,2.1,Personal Injury,2022,Kanjirapally Munsiff court,1896.0
7984,3.87,Personal Injury,2022,Chagancherry Court,1219.0
7992,2.95,Immigration Law,2022,Kanjirapally Munsiff court,1774.0
8007,2.52,Personal Injury,2022,Chagancherry Court,1313.0
8015,3.21,Immigration Law,2022,High Court,1467.0
8017,1.44,Family Law,2022,Kanjirapally Court,1864.0
8037,2.99,Corporate Law,2022,Kottayam Distict Court,1015.0
8050,3.56,Personal Injury,2022,High Court,1586.0
8072,4.42,Criminal Law,2022,Chagancherry Court,1905.0
8095,2.74,Criminal Law,2022,Chagancherry Court,1596.0
8096,4.17,Family Law,2022,Kottayam Distict Court,1252.0
8101,2.32,Family Law,2022,Kanjirapally Court,1557.0
8105,2.68,Personal Injury,2022,Kottayam Distict Court,1143.0
8109,4.91,Personal Injury,2022,Chagancherry Court,1758.0
8110,2.96,Personal Injury,2022,Chanagancherry Munsiff court,1810.0
8143,4.38,Corporate Law,2022,Chanagancherry Munsiff court,1019.0
8147,3.2,Corporate Law,2022,High Court,1745.0
8160,4.03,Immigration Law,2022,Chagancherry Court,1853.0
8172,2.74,Immigration Law,2022,Kanjirapally Munsiff court,1838.0
8173,3.86,Family Law,2022,Chagancherry Court,1941.0
8180,3.04,Criminal Law,2022,Chanagancherry Munsiff court,1106.0
8181,3.37,Personal Injury,2022,Chagancherry Court,1870.0
8193,2.08,Family Law,2022,Kanjirapally Court,1024.0
8195,2.83,Criminal Law,2022,Kanjirapally Court,1896.0
8234,4.15,Criminal Law,2022,Kanjirapally Munsiff court,1581.0
8246,3.3,Corporate Law,2022,Kanjirapally Court,1928.0
8251,1.85,Criminal Law,2022,Chanagancherry Munsiff court,1826.0
8265,2.04,Criminal Law,2022,Kanjirapally Munsiff court,1569.0
8280,1.12,Corporate Law,2022,Kanjirapally Court,1356.0
8312,3.12,Corporate Law,2022,Kanjirapally Munsiff court,1238.0
8319,1.14,Criminal Law,2022,Chagancherry Court,1972.0
8320,3.68,Criminal Law,2022,Kanjirapally Court,1643.0
8326,2.14,Criminal Law,2022,High Court,1288.0
8335,4.67,Personal Injury,2022,Kottayam Distict Court,1692.0
8339,1.1,Corporate Law,2022,Chagancherry Court,1714.0
8390,3.93,Personal Injury,2022,Chagancherry Court,1676.0
8407,3.46,Criminal Law,2022,High Court,1439.0
8415,2.16,Family Law,2022,High Court,1534.0
8416,2.64,Family Law,2022,Chanagancherry Munsiff court,1429.0
8435,2.26,Family Law,2022,Kanjirapally Munsiff court,1990.0
8445,2.89,Immigration Law,2022,Kottayam Distict Court,1584.0
8446,4.92,Personal Injury,2022,Chanagancherry Munsiff court,1780.0
8454,3.47,Criminal Law,2022,Kanjirapally Court,1203.0
8459,4.05,Corporate Law,2022,Kanjirapally Court,1875.0
8462,1.44,Corporate Law,2022,Kottayam Distict Court,1244.0
8473,4.72,Corporate Law,2022,Kanjirapally Munsiff court,1038.0
8474,4.76,Family Law,2022,Chanagancherry Munsiff court,1135.0
8481,3.57,Immigration Law,2022,High Court,1525.0
8509,1.78,Personal Injury,2022,Chanagancherry Munsiff court,1050.0
8519,3.16,Family Law,2022,Chanagancherry Munsiff court,1980.0
8557,2.47,Immigration Law,2022,Kanjirapally Munsiff court,1892.0
8563,3.29,Personal Injury,2022,Kottayam Distict Court,1262.0
8565,3.22,Personal Injury,2022,Kanjirapally Munsiff court,1067.0
8594,4.12,Personal Injury,2022,Kottayam Distict Court,1120.0
8601,3.34,Family Law,2022,Chanagancherry Munsiff court,1117.0
8609,4.31,Criminal Law,2022,High Court,1565.0
8614,2.43,Personal Injury,2022,Kanjirapally Munsiff court,1634.0
8621,3.96,Criminal Law,2022,Chagancherry Court,1640.0
8628,3.62,Immigration Law,2022,Kanjirapally Court,1874.0
8632,1.77,Corporate Law,2022,Kottayam Distict Court,1451.0
8650,4.4,Corporate Law,2022,High Court,1004.0
8662,2.66,Immigration Law,2022,Chanagancherry Munsiff court,1434.0
8668,1.44,Immigration Law,2022,Kanjirapally Munsiff court,1725.0
8674,4.83,Immigration Law,2022,Chanagancherry Munsiff court,1350.0
8694,3.85,Criminal Law,2022,Kottayam Distict Court,1007.0
8714,1.95,Criminal Law,2022,Kanjirapally Munsiff court,1279.0
8723,2.64,Criminal Law,2022,Chanagancherry Munsiff court,1139.0
8726,1.39,Family Law,2022,Kanjirapally Court,1607.0
8731,3.28,Criminal Law,2022,Chanagancherry Munsiff court,1701.0
8732,1.29,Immigration Law,2022,Chanagancherry Munsiff court,1104.0
8743,1.75,Personal Injury,2022,Chanagancherry Munsiff court,1709.0
8746,4.82,Criminal Law,2022,Kanjirapally Court,1690.0
8753,1.59,Family Law,2022,Kottayam Distict Court,1849.0
8759,4.91,Personal Injury,2022,Kottayam Distict Court,1983.0
8778,4.65,Family Law,2022,Kanjirapally Court,1813.0
8781,2.64,Immigration Law,2022,Kanjirapally Munsiff court,1939.0
8783,3.23,Corporate Law,2022,Chanagancherry Munsiff court,1805.0
8791,1.46,Criminal Law,2022,Kanjirapally Court,1225.0
8793,3.15,Immigration Law,2022,Kottayam Distict Court,1926.0
8801,4.25,Personal Injury,2022,Kanjirapally Court,1744.0
8806,1.49,Immigration Law,2022,Chagancherry Court,1809.0
8807,3.16,Personal Injury,2022,Kanjirapally Munsiff court,1037.0
8822,1.93,Corporate Law,2022,High Court,1302.0
8826,1.89,Criminal Law,2022,Kanjirapally Court,1094.0
8831,2.56,Personal Injury,2022,High Court,1093.0
8838,1.51,Criminal Law,2022,High Court,1569.0
8857,2.54,Criminal Law,2022,Kanjirapally Court,1341.0
8860,4.76,Immigration Law,2022,High Court,1270.0
8869,3.45,Corporate Law,2022,Kottayam Distict Court,1852.0
8876,4.09,Personal Injury,2022,High Court,1373.0
8891,1.51,Family Law,2022,High Court,1861.0
8893,3.78,Family Law,2022,Kottayam Distict Court,1737.0
8903,3.2,Corporate Law,2022,Kottayam Distict Court,1543.0
8915,3.49,Family Law,2022,Kanjirapally Court,1603.0
8917,4.58,Personal Injury,2022,High Court,1779.0
8934,2.27,Corporate Law,2022,Kottayam Distict Court,1521.0
8937,2.9,Personal Injury,2022,Kottayam Distict Court,1983.0
8940,1.46,Criminal Law,2022,Kanjirapally Court,1438.0
8954,3.88,Immigration Law,2022,Kanjirapally Court,1149.0
8959,1.29,Corporate Law,2022,Kanjirapally Munsiff court,1996.0
8963,4.34,Family Law,2022,Chanagancherry Munsiff court,1431.0
8965,1.81,Corporate Law,2022,Chagancherry Court,1782.0
8979,4.57,Family Law,2022,Kanjirapally Court,1278.0
8996,3.51,Criminal Law,2022,Chanagancherry Munsiff court,1089.0
9002,4.58,Family Law,2022,Chagancherry Court,1395.0
9032,4.07,Criminal Law,2022,Kottayam Distict Court,1913.0
9033,2.53,Criminal Law,2022,Kottayam Distict Court,1310.0
9041,2.61,Criminal Law,2022,High Court,1233.0
9045,4.42,Corporate Law,2022,Kottayam Distict Court,1951.0
9067,2.85,Criminal Law,2022,High Court,1699.0
9068,3.77,Immigration Law,2022,Chanagancherry Munsiff court,1912.0
9079,3.23,Immigration Law,2022,High Court,1596.0
9092,2.93,Family Law,2022,Kottayam Distict Court,1697.0
9100,3.18,Criminal Law,2022,Kottayam Distict Court,1983.0
9103,4.56,Criminal Law,2022,Chagancherry Court,1113.0
9104,3.38,Family Law,2022,High Court,1603.0
9129,3.15,Personal Injury,2022,Kottayam Distict Court,1232.0
9131,4.92,Corporate Law,2022,Kottayam Distict Court,1197.0
9132,3.62,Corporate Law,2022,High Court,1788.0
9144,1.72,Criminal Law,2022,Chagancherry Court,1698.0
9152,3.87,Immigration Law,2022,Chagancherry Court,1613.0
9154,1.81,Corporate Law,2022,Chanagancherry Munsiff court,1809.0
9160,4.04,Family Law,2022,Kanjirapally Court,1211.0
9168,2.69,Personal Injury,2022,Kanjirapally Court,1983.0
9170,3.17,Corporate Law,2022,Chanagancherry Munsiff court,1987.0
9174,3.43,Family Law,2022,Kanjirapally Munsiff court,1731.0
9181,1.61,Personal Injury,2022,Kottayam Distict Court,1076.0
9203,2.28,Family Law,2022,Chanagancherry Munsiff court,1789.0
9220,4.66,Family Law,2022,Chanagancherry Munsiff court,1782.0
9232,4.0,Personal Injury,2022,Kanjirapally Court,1235.0
9243,1.22,Immigration Law,2022,Kanjirapally Court,1929.0
9254,4.88,Immigration Law,2022,Chanagancherry Munsiff court,1572.0
9276,2.84,Family Law,2022,Kottayam Distict Court,1940.0
9279,2.28,Immigration Law,2022,Kanjirapally Munsiff court,1799.0
9283,1.14,Personal Injury,2022,Kanjirapally Court,1770.0
9287,1.65,Immigration Law,2022,Chagancherry Court,1172.0
9295,2.11,Family Law,2022,Kottayam Distict Court,1775.0
9299,2.95,Personal Injury,2022,Kanjirapally Munsiff court,1904.0
9300,1.41,Immigration Law,2022,Chanagancherry Munsiff court,1581.0
9301,1.68,Criminal Law,2022,Chagancherry Court,1888.0
9316,3.01,Immigration Law,2022,Kanjirapally Munsiff court,1897.0
9317,2.15,Family Law,2022,High Court,1807.0
9319,3.76,Immigration Law,2022,Kanjirapally Munsiff court,1197.0
9350,2.74,Criminal Law,2022,Kottayam Distict Court,1110.0
9352,3.97,Corporate Law,2022,Kanjirapally Munsiff court,1668.0
9359,2.97,Corporate Law,2022,Kanjirapally Munsiff court,1045.0
9373,4.81,Criminal Law,2022,High Court,1724.0
9377,2.73,Immigration Law,2022,High Court,1928.0
9384,3.19,Criminal Law,2022,Kanjirapally Court,1825.0
9385,4.38,Family Law,2022,High Court,1558.0
9395,3.98,Criminal Law,2022,Kanjirapally Court,1829.0
9415,4.94,Criminal Law,2022,Kanjirapally Munsiff court,1676.0
9423,3.33,Personal Injury,2022,High Court,1821.0
9438,2.17,Personal Injury,2022,Kottayam Distict Court,1831.0
9439,1.11,Immigration Law,2022,Kanjirapally Court,1313.0
9442,1.65,Immigration Law,2022,Chanagancherry Munsiff court,1647.0
9447,4.05,Criminal Law,2022,Chagancherry Court,1516.0
9452,3.76,Immigration Law,2022,Kanjirapally Munsiff court,1641.0
9460,1.92,Personal Injury,2022,Chanagancherry Munsiff court,1468.0
9461,3.89,Immigration Law,2022,Kanjirapally Court,1184.0
9467,3.98,Immigration Law,2022,Kanjirapally Munsiff court,1526.0
9470,1.66,Criminal Law,2022,Kottayam Distict Court,1785.0
9485,3.95,Immigration Law,2022,Kanjirapally Court,1067.0
9489,4.55,Immigration Law,2022,Kanjirapally Court,1099.0
9497,3.66,Criminal Law,2022,Kottayam Distict Court,1228.0
9503,2.03,Criminal Law,2022,Chagancherry Court,1486.0
9504,1.97,Corporate Law,2022,Chanagancherry Munsiff court,1049.0
9520,1.7,Immigration Law,2022,Kanjirapally Munsiff court,1187.0
9536,2.3,Immigration Law,2022,Chanagancherry Munsiff court,1627.0
9560,3.39,Family Law,2022,Kanjirapally Munsiff court,1827.0
9563,2.74,Family Law,2022,Kanjirapally Court,1518.0
9570,3.91,Immigration Law,2022,Chanagancherry Munsiff court,1671.0
9603,1.11,Criminal Law,2022,Chanagancherry Munsiff court,1397.0
9606,4.82,Immigration Law,2022,Chagancherry Court,1733.0
9620,3.63,Corporate Law,2022,Kanjirapally Munsiff court,1862.0
9627,4.69,Criminal Law,2022,Chanagancherry Munsiff court,1578.0
9650,3.94,Family Law,2022,High Court,1391.0
9665,4.66,Corporate Law,2022,High Court,1446.0
9677,4.01,Family Law,2022,Kottayam Distict Court,1096.0
9681,4.63,Criminal Law,2022,Kanjirapally Munsiff court,1337.0
9683,3.95,Corporate Law,2022,Kottayam Distict Court,1171.0
9692,3.1,Immigration Law,2022,Kottayam Distict Court,1162.0
9712,4.5,Immigration Law,2022,High Court,1599.0
9729,2.16,Corporate Law,2022,High Court,1233.0
9746,4.48,Personal Injury,2022,Chagancherry Court,1373.0
9752,4.17,Family Law,2022,Chagancherry Court,1221.0
9762,3.54,Corporate Law,2022,Kottayam Distict Court,1776.0
9782,3.16,Corporate Law,2022,High Court,1546.0
9792,4.97,Criminal Law,2022,High Court,1896.0
9799,1.75,Criminal Law,2022,High Court,1866.0
9809,1.17,Personal Injury,2022,Kottayam Distict Court,1344.0
9823,3.29,Criminal Law,2022,Chanagancherry Munsiff court,1474.0
9841,4.11,Family Law,2022,Chagancherry Court,1062.0
9853,1.8,Family Law,2022,Chagancherry Court,1059.0
9854,1.68,Corporate Law,2022,Kanjirapally Court,1672.0
9865,4.11,Immigration Law,2022,Chanagancherry Munsiff court,1500.0
9868,1.84,Family Law,2022,Kanjirapally Court,1641.0
9874,3.27,Criminal Law,2022,Kottayam Distict Court,1686.0
9879,4.17,Personal Injury,2022,Kottayam Distict Court,1554.0
9903,4.75,Family Law,2022,High Court,1134.0
9906,1.17,Corporate Law,2022,Chagancherry Court,1866.0
9925,3.16,Family Law,2022,High Court,1931.0
9930,1.67,Criminal Law,2022,High Court,1383.0
9934,2.71,Criminal Law,2022,Kanjirapally Munsiff court,1435.0
9955,1.66,Family Law,2022,High Court,1084.0
9958,4.61,Personal Injury,2022,Chagancherry Court,1329.0
9959,2.23,Corporate Law,2022,Chagancherry Court,1418.0
9964,4.91,Family Law,2022,High Court,1582.0
9974,3.27,Corporate Law,2022,Kanjirapally Court,1599.0
9975,3.19,Family Law,2022,Kottayam Distict Court,1133.0
9979,1.28,Immigration Law,2022,Kottayam Distict Court,1325.0
9993,2.72,Corporate Law,2022,Kottayam Distict Court,1567.0
9994,1.97,Family Law,2022,Chanagancherry Munsiff court,1356.0
10000,3.71,Immigration Law,2022,Chanagancherry Munsiff court,1292.0
2,2.65,Criminal Law,2021,Kanjirapally Court,1139.0
10,3.82,Personal Injury,2021,Kanjirapally Munsiff court,1744.0
12,2.13,Corporate Law,2021,High Court,1987.0
16,4.42,Personal Injury,2021,Chanagancherry Munsiff court,1244.0
32,2.82,Criminal Law,2021,Kottayam Distict Court,1502.0
37,2.54,Criminal Law,2021,High Court,1660.0
39,2.71,Personal Injury,2021,Chagancherry Court,1669.0
45,1.92,Family Law,2021,Chagancherry Court,1409.0
48,1.38,Corporate Law,2021,Chanagancherry Munsiff court,1916.0
53,1.72,Corporate Law,2021,Chagancherry Court,1320.0
58,3.19,Family Law,2021,High Court,1472.0
60,3.72,Family Law,2021,Kanjirapally Munsiff court,1211.0
74,1.06,Personal Injury,2021,Chagancherry Court,1380.0
80,4.73,Family Law,2021,Chagancherry Court,1246.0
86,3.99,Personal Injury,2021,Kottayam Distict Court,1600.0
89,4.41,Immigration Law,2021,High Court,1076.0
90,3.43,Corporate Law,2021,Kanjirapally Munsiff court,1158.0
96,2.13,Family Law,2021,Chagancherry Court,1659.0
102,1.8,Criminal Law,2021,Kottayam Distict Court,1785.0
103,2.43,Corporate Law,2021,Kanjirapally Court,1646.0
115,3.18,Family Law,2021,Chagancherry Court,1565.0
120,1.18,Criminal Law,2021,Kottayam Distict Court,1817.0
137,4.29,Criminal Law,2021,High Court,1758.0
144,2.49,Personal Injury,2021,Chagancherry Court,1872.0
145,3.82,Personal Injury,2021,High Court,1236.0
148,4.7,Corporate Law,2021,Chagancherry Court,1518.0
153,1.75,Family Law,2021,Kottayam Distict Court,1449.0
165,1.18,Criminal Law,2021,Kanjirapally Munsiff court,1471.0
173,2.04,Corporate Law,2021,Chagancherry Court,1795.0
175,4.63,Personal Injury,2021,Kanjirapally Munsiff court,1986.0
187,3.74,Corporate Law,2021,High Court,1693.0
190,4.49,Corporate Law,2021,Kanjirapally Munsiff court,1204.0
200,2.09,Criminal Law,2021,High Court,1562.0
226,2.76,Criminal Law,2021,Kanjirapally Court,1209.0
235,2.78,Personal Injury,2021,Chagancherry Court,1688.0
242,3.19,Immigration Law,2021,Kottayam Distict Court,1845.0
246,1.85,Family Law,2021,Kanjirapally Court,1304.0
251,4.85,Personal Injury,2021,Kottayam Distict Court,1072.0
255,4.58,Immigration Law,2021,High Court,1467.0
265,1.88,Personal Injury,2021,Chagancherry Court,1133.0
269,4.87,Criminal Law,2021,Chanagancherry Munsiff court,1871.0
271,2.72,Criminal Law,2021,Kottayam Distict Court,1476.0
282,4.98,Corporate Law,2021,Chanagancherry Munsiff court,1298.0
284,2.15,Immigration Law,2021,High Court,1223.0
285,4.83,Corporate Law,2021,Kanjirapally Court,1993.0
287,1.53,Corporate Law,2021,Kanjirapally Munsiff court,1573.0
298,2.45,Personal Injury,2021,Kanjirapally Court,1135.0
301,2.97,Personal Injury,2021,Kanjirapally Munsiff court,1466.0
307,1.04,Family Law,2021,Chanagancherry Munsiff court,1824.0
314,1.78,Corporate Law,2021,Chanagancherry Munsiff court,1975.0
322,1.69,Personal Injury,2021,High Court,1824.0
370,4.46,Corporate Law,2021,Kanjirapally Munsiff court,1126.0
